Tab Name,Cell Ref,Formula,Notes
Rent Comp Profiles,H365,"=1/((I365=""Show"")+(I365<>""Hide"")*LEN(N365)*(N365<>""N/A"")*(N365<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H366,"=1/((I366=""Show"")+(I366<>""Hide"")*LEN(N366)*(N366<>""N/A"")*(N366<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H369,"=1/((I369=""Show"")+(I369<>""Hide"")*(LEN(N369)*(N369<>""N/A"")*(N369<>""NAV"")+LEN(T369)*(T369<>""N/A"")*(T369<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H370,"=1/((I370=""Show"")+(I370<>""Hide"")*(LEN(N370)*(N370<>""N/A"")*(N370<>""NAV"")+LEN(T370)*(T370<>""N/A"")*(T370<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H371,"=1/((I371=""Show"")+(I371<>""Hide"")*(LEN(N371)*(N371<>""N/A"")*(N371<>""NAV"")+LEN(T371)*(T371<>""N/A"")*(T371<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H372,"=1/((I372=""Show"")+(I372<>""Hide"")*(LEN(N372)*(N372<>""N/A"")*(N372<>""NAV"")+LEN(T372)*(T372<>""N/A"")*(T372<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H373,"=1/((I373=""Show"")+(I373<>""Hide"")*(LEN(N373)*(N373<>""N/A"")*(N373<>""NAV"")+LEN(T373)*(T373<>""N/A"")*(T373<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H374,"=1/((I374=""Show"")+(I374<>""Hide"")*(LEN(N374)*(N374<>""N/A"")*(N374<>""NAV"")+LEN(T374)*(T374<>""N/A"")*(T374<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H375,"=1/((I375=""Show"")+(I375<>""Hide"")*(LEN(N375)*(N375<>""N/A"")*(N375<>""NAV"")+LEN(T375)*(T375<>""N/A"")*(T375<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H376,"=1/((I376=""Show"")+(I376<>""Hide"")*(LEN(N376)*(N376<>""N/A"")*(N376<>""NAV"")+LEN(T376)*(T376<>""N/A"")*(T376<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H377,"=1/((I377=""Show"")+(I377<>""Hide"")*(LEN(N377)*(N377<>""N/A"")*(N377<>""NAV"")+LEN(T377)*(T377<>""N/A"")*(T377<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H378,"=1/((I378=""Show"")+(I378<>""Hide"")*(LEN(N378)*(N378<>""N/A"")*(N378<>""NAV"")+LEN(T378)*(T378<>""N/A"")*(T378<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H379,"=1/((I379=""Show"")+(I379<>""Hide"")*(LEN(N379)*(N379<>""N/A"")*(N379<>""NAV"")+LEN(T379)*(T379<>""N/A"")*(T379<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H380,"=1/((I380=""Show"")+(I380<>""Hide"")*(LEN(N380)*(N380<>""N/A"")*(N380<>""NAV"")+LEN(T380)*(T380<>""N/A"")*(T380<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H381,"=1/((I381=""Show"")+(I381<>""Hide"")*(LEN(N381)*(N381<>""N/A"")*(N381<>""NAV"")+LEN(T381)*(T381<>""N/A"")*(T381<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H384,"=1/((I384=""Show"")+(I384<>""Hide"")*(LEN(L384)*(L384<>""N/A"")*(L384<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H387,"=1/((I387=""Show"")+(I387<>""Hide"")*(LEN(L387)*(L387<>""N/A"")*(L387<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H390,"=1/((I390=""Show"")+(I390<>""Hide"")*(LEN(L390)*(L390<>""N/A"")*(L390<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H393,"=1/((I393=""Show"")+(I393<>""Hide"")*(pvaPropertyTypeKey=""Self-Storage|All"")*(LEN(N393)*(N393<>""N/A"")*(N393<>""NAV"")+LEN(T393)*(T393<>""N/A"")*(T393<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H394,"=1/((I394=""Show"")+(I394<>""Hide"")*(pvaPropertyTypeKey=""Self-Storage|All"")*(LEN(N394)*(N394<>""N/A"")*(N394<>""NAV"")+LEN(T394)*(T394<>""N/A"")*(T394<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H395,"=1/((I395=""Show"")+(I395<>""Hide"")*(pvaPropertyTypeKey=""Self-Storage|All"")*(LEN(N395)*(N395<>""N/A"")*(N395<>""NAV"")+LEN(T395)*(T395<>""N/A"")*(T395<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H399,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N399:V399)>0))",Backend UI Toggle
Rent Comp Profiles,H400,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N400:V400)>0))",Backend UI Toggle
Rent Comp Profiles,H402,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N402:V402)>0))",Backend UI Toggle
Rent Comp Profiles,H403,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N403:V403)>0))",Backend UI Toggle
Rent Comp Profiles,H405,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N405:V405)>0))",Backend UI Toggle
Rent Comp Profiles,H406,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N406:V406)>0))",Backend UI Toggle
Rent Comp Profiles,H408,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N408:V408)>0))",Backend UI Toggle
Rent Comp Profiles,H409,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N409:V409)>0))",Backend UI Toggle
Rent Comp Profiles,H411,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N411:V411)>0))",Backend UI Toggle
Rent Comp Profiles,H412,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N412:V412)>0))",Backend UI Toggle
Rent Comp Profiles,H416,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M416:V416))",Backend UI Toggle
Rent Comp Profiles,H417,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M417:V417))",Backend UI Toggle
Rent Comp Profiles,H418,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M418:V418))",Backend UI Toggle
Rent Comp Profiles,H419,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M419:V419))",Backend UI Toggle
Rent Comp Profiles,H420,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M420:V420))",Backend UI Toggle
Rent Comp Profiles,H425,"=1/((I425=""Show"")+(I425<>""Hide"")*(LEN(L425)*(L425<>""N/A"")*(L425<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H426,"=1/((I426=""Show"")+(I426<>""Hide"")*(LEN(L426)*(L426<>""N/A"")*(L426<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H427,"=1/((I427=""Show"")+(I427<>""Hide"")*(LEN(L427)*(L427<>""N/A"")*(L427<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H428,"=1/((I428=""Show"")+(I428<>""Hide"")*(LEN(L428)*(L428<>""N/A"")*(L428<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H429,"=1/((I429=""Show"")+(I429<>""Hide"")*(LEN(L429)*(L429<>""N/A"")*(L429<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H430,"=1/((I430=""Show"")+(I430<>""Hide"")*(LEN(L430)*(L430<>""N/A"")*(L430<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H431,"=1/((I431=""Show"")+(I431<>""Hide"")*(LEN(L431)*(L431<>""N/A"")*(L431<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H432,"=1/((I432=""Show"")+(I432<>""Hide"")*(LEN(L432)*(L432<>""N/A"")*(L432<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H433,"=1/((I433=""Show"")+(I433<>""Hide"")*(LEN(L433)*(L433<>""N/A"")*(L433<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H434,"=1/((I434=""Show"")+(I434<>""Hide"")*(LEN(L434)*(L434<>""N/A"")*(L434<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H435,"=1/((I435=""Show"")+(I435<>""Hide"")*(LEN(L435)*(L435<>""N/A"")*(L435<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H436,"=1/((I436=""Show"")+(I436<>""Hide"")*(LEN(L436)*(L436<>""N/A"")*(L436<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H437,"=1/((I437=""Show"")+(I437<>""Hide"")*(LEN(L437)*(L437<>""N/A"")*(L437<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H438,"=1/((I438=""Show"")+(I438<>""Hide"")*(LEN(L438)*(L438<>""N/A"")*(L438<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H439,"=1/((I439=""Show"")+(I439<>""Hide"")*(LEN(L439)*(L439<>""N/A"")*(L439<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H440,"=1/((I440=""Show"")+(I440<>""Hide"")*(LEN(L440)*(L440<>""N/A"")*(L440<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H441,"=1/((I441=""Show"")+(I441<>""Hide"")*(LEN(L441)*(L441<>""N/A"")*(L441<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H442,"=1/((I442=""Show"")+(I442<>""Hide"")*(LEN(L442)*(L442<>""N/A"")*(L442<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H443,"=1/((I443=""Show"")+(I443<>""Hide"")*(LEN(L443)*(L443<>""N/A"")*(L443<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H444,"=1/((I444=""Show"")+(I444<>""Hide"")*(LEN(L444)*(L444<>""N/A"")*(L444<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H449,"=1/(Y449*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H450,"=1/(Y450*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H451,"=1/(Y451*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H452,"=1/(Y452*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H453,"=1/(Y453*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H454,"=1/(Y454*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H455,"=1/(Y455*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H456,"=1/(Y456*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H457,"=1/(Y457*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H458,"=1/(Y458*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H459,"=1/(Y459*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H460,"=1/(Y460*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H461,"=1/(Y461*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H462,"=1/(Y462*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H463,"=1/(Y463*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H464,"=1/(Y464*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H465,"=1/(Y465*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H466,"=1/(Y466*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H467,"=1/(Y467*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H468,"=1/(Y468*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H469,"=1/(Y469*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H470,"=1/(Y470*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H471,"=1/(Y471*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H472,"=1/(Y472*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H473,"=1/(Y473*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H474,"=1/(Y474*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H475,"=1/(Y475*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H476,"=1/(Y476*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H477,"=1/(Y477*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H478,"=1/(Y478*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H479,"=1/(Y479*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H480,"=1/(Y480*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H481,"=1/(Y481*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H482,"=1/(Y482*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H483,"=1/(Y483*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H484,"=1/(Y484*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H485,"=1/(Y485*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H486,"=1/(Y486*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H487,"=1/(Y487*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H488,"=1/(Y488*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
Rent Comp Profiles,H500,"=1/(I519=""Yes"")",Backend UI Toggle
Rent Comp Profiles,H501,"=1/(H500*(I501<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H502,"=1/(H501*(I502<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H503,"=1/(H502*(I503<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H504,"=1/(H503*(I504<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H505,"=1/(H504*(I505<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H506,"=1/(H505*(I506<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H507,"=1/(H506*(I507<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H508,"=1/(H507*(I508<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H509,"=1/(H508*(I509<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H510,"=1/(H509*(I510<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H511,"=1/(H510*(I511<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H512,"=1/(H511*(I512<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H513,"=1/(H512*(I513<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H514,"=1/(H513*(I514<>""Hide""))",Backend UI Toggle
Rent Comp Profiles,H517,"=1/((I517=""Show"")+(I517<>""Hide"")*(LEN(L517)*(L517<>""N/A"")*(L517<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H528,"=1/((I528=""Show"")+(I528<>""Hide"")*LEN(N528)*(N528<>""N/A"")*(N528<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H529,"=1/(I529<>""Hide"")",Backend UI Toggle
Rent Comp Profiles,H530,"=1/((I530=""Show"")+(I530<>""Hide"")*LEN(N530)*(N530<>""N/A"")*(N530<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H531,"=1/((I531=""Show"")+(I531<>""Hide"")*LEN(N531)*(N531<>""N/A"")*(N531<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H532,"=1/((I532=""Show"")+(I532<>""Hide"")*LEN(N532)*(N532<>""N/A"")*(N532<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H533,"=1/((I533=""Show"")+(I533<>""Hide"")*LEN(N533)*(N533<>""N/A"")*(N533<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H534,"=1/((I534=""Show"")+(I534<>""Hide"")*LEN(N534)*(N534<>""N/A"")*(N534<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H535,"=1/((I535=""Show"")+(I535<>""Hide"")*LEN(N535)*(N535<>""N/A"")*(N535<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H536,"=1/((I536=""Show"")+(I536<>""Hide"")*LEN(N536)*(N536<>""N/A"")*(N536<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H537,"=1/((I537=""Show"")+(I537<>""Hide"")*LEN(N537)*(N537<>""N/A"")*(N537<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H538,"=1/((I538=""Show"")+(I538<>""Hide"")*LEN(N538)*(N538<>""N/A"")*(N538<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H539,"=1/((I539=""Show"")+(I539<>""Hide"")*LEN(N539)*(N539<>""N/A"")*(N539<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H540,"=1/((I540=""Show"")+(I540<>""Hide"")*LEN(N540)*(N540<>""N/A"")*(N540<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H541,"=1/((I541=""Show"")+(I541<>""Hide"")*LEN(N541)*(N541<>""N/A"")*(N541<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H542,"=1/((I542=""Show"")+(I542<>""Hide"")*LEN(N542)*(N542<>""N/A"")*(N542<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H543,"=1/((I543=""Show"")+(I543<>""Hide"")*LEN(N543)*(N543<>""N/A"")*(N543<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H544,"=1/((I544=""Show"")+(I544<>""Hide"")*LEN(N544)*(N544<>""N/A"")*(N544<>""NAV""))",Backend UI Toggle
Rent Comp Profiles,H547,"=1/((I547=""Show"")+(I547<>""Hide"")*(LEN(N547)*(N547<>""N/A"")*(N547<>""NAV"")+LEN(T547)*(T547<>""N/A"")*(T547<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H548,"=1/((I548=""Show"")+(I548<>""Hide"")*(LEN(N548)*(N548<>""N/A"")*(N548<>""NAV"")+LEN(T548)*(T548<>""N/A"")*(T548<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H549,"=1/((I549=""Show"")+(I549<>""Hide"")*(LEN(N549)*(N549<>""N/A"")*(N549<>""NAV"")+LEN(T549)*(T549<>""N/A"")*(T549<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H550,"=1/((I550=""Show"")+(I550<>""Hide"")*(LEN(N550)*(N550<>""N/A"")*(N550<>""NAV"")+LEN(T550)*(T550<>""N/A"")*(T550<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H551,"=1/((I551=""Show"")+(I551<>""Hide"")*(LEN(N551)*(N551<>""N/A"")*(N551<>""NAV"")+LEN(T551)*(T551<>""N/A"")*(T551<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H552,"=1/((I552=""Show"")+(I552<>""Hide"")*(LEN(N552)*(N552<>""N/A"")*(N552<>""NAV"")+LEN(T552)*(T552<>""N/A"")*(T552<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H553,"=1/((I553=""Show"")+(I553<>""Hide"")*(LEN(N553)*(N553<>""N/A"")*(N553<>""NAV"")+LEN(T553)*(T553<>""N/A"")*(T553<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H554,"=1/((I554=""Show"")+(I554<>""Hide"")*(LEN(N554)*(N554<>""N/A"")*(N554<>""NAV"")+LEN(T554)*(T554<>""N/A"")*(T554<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H555,"=1/((I555=""Show"")+(I555<>""Hide"")*(LEN(N555)*(N555<>""N/A"")*(N555<>""NAV"")+LEN(T555)*(T555<>""N/A"")*(T555<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H556,"=1/((I556=""Show"")+(I556<>""Hide"")*(LEN(N556)*(N556<>""N/A"")*(N556<>""NAV"")+LEN(T556)*(T556<>""N/A"")*(T556<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H557,"=1/((I557=""Show"")+(I557<>""Hide"")*(LEN(N557)*(N557<>""N/A"")*(N557<>""NAV"")+LEN(T557)*(T557<>""N/A"")*(T557<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H558,"=1/((I558=""Show"")+(I558<>""Hide"")*(LEN(N558)*(N558<>""N/A"")*(N558<>""NAV"")+LEN(T558)*(T558<>""N/A"")*(T558<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H559,"=1/((I559=""Show"")+(I559<>""Hide"")*(LEN(N559)*(N559<>""N/A"")*(N559<>""NAV"")+LEN(T559)*(T559<>""N/A"")*(T559<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H562,"=1/((I562=""Show"")+(I562<>""Hide"")*(LEN(L562)*(L562<>""N/A"")*(L562<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H565,"=1/((I565=""Show"")+(I565<>""Hide"")*(LEN(L565)*(L565<>""N/A"")*(L565<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H568,"=1/((I568=""Show"")+(I568<>""Hide"")*(LEN(L568)*(L568<>""N/A"")*(L568<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H571,"=1/((I571=""Show"")+(I571<>""Hide"")*(pvaPropertyTypeKey=""Self-Storage|All"")*(LEN(N571)*(N571<>""N/A"")*(N571<>""NAV"")+LEN(T571)*(T571<>""N/A"")*(T571<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H572,"=1/((I572=""Show"")+(I572<>""Hide"")*(pvaPropertyTypeKey=""Self-Storage|All"")*(LEN(N572)*(N572<>""N/A"")*(N572<>""NAV"")+LEN(T572)*(T572<>""N/A"")*(T572<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H573,"=1/((I573=""Show"")+(I573<>""Hide"")*(pvaPropertyTypeKey=""Self-Storage|All"")*(LEN(N573)*(N573<>""N/A"")*(N573<>""NAV"")+LEN(T573)*(T573<>""N/A"")*(T573<>""NAV"")))",Backend UI Toggle
Rent Comp Profiles,H577,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N577:V577)>0))",Backend UI Toggle
Rent Comp Profiles,H578,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N578:V578)>0))",Backend UI Toggle
Rent Comp Profiles,H580,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N580:V580)>0))",Backend UI Toggle
Rent Comp Profiles,H581,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N581:V581)>0))",Backend UI Toggle
Rent Comp Profiles,H583,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N583:V583)>0))",Backend UI Toggle
Rent Comp Profiles,H584,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N584:V584)>0))",Backend UI Toggle
Rent Comp Profiles,H586,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N586:V586)>0))",Backend UI Toggle
Rent Comp Profiles,H587,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N587:V587)>0))",Backend UI Toggle
Rent Comp Profiles,H589,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N589:V589)>0))",Backend UI Toggle
Rent Comp Profiles,H590,"=1/((pvaPropertyTypeKey=""Self-Storage|All"")*(SUM(N590:V590)>0))",Backend UI Toggle
Rent Comp Profiles,H594,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M594:V594))",Backend UI Toggle
Rent Comp Profiles,H595,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M595:V595))",Backend UI Toggle
Rent Comp Profiles,H596,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M596:V596))",Backend UI Toggle
Rent Comp Profiles,H597,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M597:V597))",Backend UI Toggle
Rent Comp Profiles,H598,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M598:V598))",Backend UI Toggle
Rent Comp Profiles,H603,"=1/((I603=""Show"")+(I603<>""Hide"")*(LEN(L603)*(L603<>""N/A"")*(L603<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H604,"=1/((I604=""Show"")+(I604<>""Hide"")*(LEN(L604)*(L604<>""N/A"")*(L604<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H605,"=1/((I605=""Show"")+(I605<>""Hide"")*(LEN(L605)*(L605<>""N/A"")*(L605<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H606,"=1/((I606=""Show"")+(I606<>""Hide"")*(LEN(L606)*(L606<>""N/A"")*(L606<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
Rent Comp Profiles,H607,"=1/((I607=""Show"")+(I607<>""Hide"")*(LEN(L607)*(L607<>""N/A"")*(L607<>""NAV"")*(pvaPropertyTypeKey<>""Senior Housing|All"")))",Backend UI Toggle
