Tab Name,Field Name,Formula Logic,Depends On,Cell Ref
Rent Comp Profiles,Unknown_Field_D769,=D768,,D769
Rent Comp Profiles,Unknown_Field_E769,=E768+1,,E769
Rent Comp Profiles,Unknown_Field_H769,=H753,,H769
Rent Comp Profiles,Unknown_Field_B770,=B769,,B770
Rent Comp Profiles,Unknown_Field_C770,=C769,,C770
Rent Comp Profiles,Unknown_Field_D770,=D769,,D770
Rent Comp Profiles,Unknown_Field_E770,=E769+1,,E770
Rent Comp Profiles,Unknown_Field_B771,=B770,,B771
Rent Comp Profiles,Unknown_Field_C771,=C770,,C771
Rent Comp Profiles,Unknown_Field_D771,=D770,,D771
Rent Comp Profiles,Unknown_Field_E771,=E770+1,,E771
Rent Comp Profiles,bandedRow,=H770,,H771
Rent Comp Profiles,Other,"=MATCH(Y770,pvaSH_LeaseGridCareMixHdr,0)",,Y771
Rent Comp Profiles,Unknown_Field_B772,=B771,,B772
Rent Comp Profiles,Unknown_Field_C772,=C771,,C772
Rent Comp Profiles,Unknown_Field_D772,=D771,,D772
Rent Comp Profiles,Unknown_Field_E772,=E771+1,,E772
Rent Comp Profiles,bandedRow,"=MAX(G771:G771)+SUBTOTAL(103,H772)",,G772
Rent Comp Profiles,Unknown_Field_H772,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M772:V772))",,H772
Rent Comp Profiles,AA,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,M772
Rent Comp Profiles,AA,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,N772
Rent Comp Profiles,AA,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,O772
Rent Comp Profiles,AA,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,P772
Rent Comp Profiles,AA,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,R772
Rent Comp Profiles,Medicaid,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,S772
Rent Comp Profiles,Medicare,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,T772
Rent Comp Profiles,Mng. Care,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,U772
Rent Comp Profiles,Other,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L772,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C772)),"""")",,V772
Rent Comp Profiles,Unknown_Field_B773,=B772,,B773
Rent Comp Profiles,Unknown_Field_C773,=C772,,C773
Rent Comp Profiles,Unknown_Field_D773,=D772,,D773
Rent Comp Profiles,Unknown_Field_E773,=E772+1,,E773
Rent Comp Profiles,bandedRow,"=MAX(G771:G772)+SUBTOTAL(103,H773)",,G773
Rent Comp Profiles,Unknown_Field_H773,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M773:V773))",,H773
Rent Comp Profiles,IL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,M773
Rent Comp Profiles,IL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,N773
Rent Comp Profiles,IL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,O773
Rent Comp Profiles,IL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,P773
Rent Comp Profiles,IL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,R773
Rent Comp Profiles,Medicaid,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,S773
Rent Comp Profiles,Medicare,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,T773
Rent Comp Profiles,Mng. Care,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,U773
Rent Comp Profiles,Other,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L773,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C773)),"""")",,V773
Rent Comp Profiles,Unknown_Field_B774,=B773,,B774
Rent Comp Profiles,Unknown_Field_C774,=C773,,C774
Rent Comp Profiles,Unknown_Field_D774,=D773,,D774
Rent Comp Profiles,Unknown_Field_E774,=E773+1,,E774
Rent Comp Profiles,bandedRow,"=MAX(G771:G773)+SUBTOTAL(103,H774)",,G774
Rent Comp Profiles,Unknown_Field_H774,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M774:V774))",,H774
Rent Comp Profiles,AL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,M774
Rent Comp Profiles,AL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,N774
Rent Comp Profiles,AL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,O774
Rent Comp Profiles,AL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,P774
Rent Comp Profiles,AL,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,R774
Rent Comp Profiles,Medicaid,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,S774
Rent Comp Profiles,Medicare,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,T774
Rent Comp Profiles,Mng. Care,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,U774
Rent Comp Profiles,Other,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L774,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C774)),"""")",,V774
Rent Comp Profiles,Unknown_Field_B775,=B774,,B775
Rent Comp Profiles,Unknown_Field_C775,=C774,,C775
Rent Comp Profiles,Unknown_Field_D775,=D774,,D775
Rent Comp Profiles,Unknown_Field_E775,=E774+1,,E775
Rent Comp Profiles,bandedRow,"=MAX(G771:G774)+SUBTOTAL(103,H775)",,G775
Rent Comp Profiles,Unknown_Field_H775,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M775:V775))",,H775
Rent Comp Profiles,MC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,M775
Rent Comp Profiles,MC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,N775
Rent Comp Profiles,MC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,O775
Rent Comp Profiles,MC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,P775
Rent Comp Profiles,MC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,R775
Rent Comp Profiles,Medicaid,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,S775
Rent Comp Profiles,Medicare,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,T775
Rent Comp Profiles,Mng. Care,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,U775
Rent Comp Profiles,Other,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L775,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C775)),"""")",,V775
Rent Comp Profiles,Unknown_Field_B776,=B775,,B776
Rent Comp Profiles,Unknown_Field_C776,=C775,,C776
Rent Comp Profiles,Unknown_Field_D776,=D775,,D776
Rent Comp Profiles,Unknown_Field_E776,=E775+1,,E776
Rent Comp Profiles,bandedRow,"=MAX(G771:G775)+SUBTOTAL(103,H776)",,G776
Rent Comp Profiles,Unknown_Field_H776,"=1/((pvaPropertyTypeKey=""Senior Housing|All"")*SUM(M776:V776))",,H776
Rent Comp Profiles,NC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,M$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,M776
Rent Comp Profiles,NC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,N$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,N776
Rent Comp Profiles,NC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,O$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,O776
Rent Comp Profiles,NC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,P$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,P776
Rent Comp Profiles,NC,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,R$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,R776
Rent Comp Profiles,Medicaid,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,S$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,S776
Rent Comp Profiles,Medicare,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,T$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,T776
Rent Comp Profiles,Mng. Care,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,U$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,U776
Rent Comp Profiles,Other,"=IFERROR(IF(SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)=0,"""",SUMIFS(INDEX(pvaSH_LeaseGridCareMix,0,V$238),INDEX(pvaSH_LeaseGridCareMix,0,$L$238),$L776,INDEX(pvaSH_LeaseGridCareMix,0,$Y$415),$C776)),"""")",,V776
Rent Comp Profiles,Unknown_Field_B777,=B776,,B777
Rent Comp Profiles,Unknown_Field_C777,=C776,,C777
Rent Comp Profiles,Unknown_Field_D777,=D776,,D777
Rent Comp Profiles,Unknown_Field_E777,=E776+1,,E777
Rent Comp Profiles,Unknown_Field_H777,=H770,,H777
Rent Comp Profiles,Totals,"=IF(SUM(M772:M776)=0,"""",SUM(M772:M776))",,M777
Rent Comp Profiles,Totals,"=IF(SUM(N772:N776)=0,"""",SUM(N772:N776))",,N777
Rent Comp Profiles,Totals,"=IFERROR(SUMPRODUCT($M772:$M776,O772:O776)/$M777,"""")",,O777
Rent Comp Profiles,Totals,"=IFERROR(SUMPRODUCT($N772:$N776,P772:P776)/$N777,"""")",,P777
Rent Comp Profiles,Totals,"=IFERROR(SUMPRODUCT($N772:$N776,R772:R776)/$N777,"""")",,R777
Rent Comp Profiles,Medicaid,"=IFERROR(SUMPRODUCT($N772:$N776,S772:S776)/$N777,"""")",,S777
Rent Comp Profiles,Medicare,"=IFERROR(SUMPRODUCT($N772:$N776,T772:T776)/$N777,"""")",,T777
Rent Comp Profiles,Mng. Care,"=IFERROR(SUMPRODUCT($N772:$N776,U772:U776)/$N777,"""")",,U777
Rent Comp Profiles,Other,"=IFERROR(SUMPRODUCT($N772:$N776,V772:V776)/$N777,"""")",,V777
Rent Comp Profiles,Unknown_Field_B778,=B777,,B778
Rent Comp Profiles,Unknown_Field_C778,=C777,,C778
Rent Comp Profiles,Unknown_Field_D778,=D777,,D778
Rent Comp Profiles,Unknown_Field_E778,=E777+1,,E778
Rent Comp Profiles,Unknown_Field_H778,=H779,,H778
Rent Comp Profiles,Unknown_Field_B779,=B778,,B779
Rent Comp Profiles,Unknown_Field_C779,=C778,,C779
Rent Comp Profiles,Unknown_Field_D779,=D778,,D779
Rent Comp Profiles,Unknown_Field_E779,=E778+1,,E779
Rent Comp Profiles,Include N1 Description,"='MF Market Rent'!$FZ$582=""Yes""",MF Market Rent,AA779
Rent Comp Profiles,Unknown_Field_B780,=B779,,B780
Rent Comp Profiles,Unknown_Field_C780,=C779,,C780
Rent Comp Profiles,Unknown_Field_D780,=D779,,D780
Rent Comp Profiles,Unknown_Field_E780,=E779+1,,E780
Rent Comp Profiles,Unknown_Field_H780,=H779,,H780
Rent Comp Profiles,Revenue Unit,=pvaUOC2_Plural,,P780
Rent Comp Profiles,Revenue Unit,"=""Vacant ""&pvaUOC2_Plural",,R780
Rent Comp Profiles,Unknown_Field_S780,"=IFERROR(IF(S$247<>"""",""SF"",""""),"""")",,S780
